,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.1366906474820144,0.11510791366906475,0.1223021582733813,0.1366906474820144,0.12949640287769784,0.1223021582733813,0.1223021582733813,0.11510791366906475
parsopercularis-lh,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12030075187969924
parstriangularis-rh,0.13138686131386862,0.11678832116788321,0.12408759124087591,0.13138686131386862,0.13138686131386862,0.12408759124087591,0.12408759124087591,0.11678832116788321
postcentral-rh,0.1366906474820144,0.11510791366906475,0.1223021582733813,0.1366906474820144,0.12949640287769784,0.1223021582733813,0.1223021582733813,0.11510791366906475
rostralmiddlefrontal-rh,0.1366906474820144,0.11510791366906475,0.1223021582733813,0.1366906474820144,0.12949640287769784,0.1223021582733813,0.1223021582733813,0.11510791366906475
superiorparietal-rh,0.13709677419354838,0.11290322580645161,0.12096774193548387,0.13709677419354838,0.12903225806451613,0.12903225806451613,0.12096774193548387,0.11290322580645161
superiortemporal-lh,0.13138686131386862,0.11678832116788321,0.12408759124087591,0.13138686131386862,0.13138686131386862,0.12408759124087591,0.12408759124087591,0.11678832116788321
supramarginal-lh,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12030075187969924
