,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.14035087719298245,0.11403508771929824,0.11403508771929824,0.12280701754385964,0.11403508771929824,0.14912280701754385,0.13157894736842105,0.11403508771929824
parsopercularis-lh,0.10204081632653061,0.1360544217687075,0.1360544217687075,0.1360544217687075,0.11564625850340136,0.10884353741496598,0.1292517006802721,0.1360544217687075
parstriangularis-rh,0.10416666666666667,0.13194444444444445,0.13194444444444445,0.1388888888888889,0.11805555555555555,0.1111111111111111,0.13194444444444445,0.13194444444444445
postcentral-rh,0.11188811188811189,0.1258741258741259,0.1258741258741259,0.13286713286713286,0.11888111888111888,0.11888111888111888,0.13986013986013987,0.1258741258741259
rostralmiddlefrontal-rh,0.11627906976744186,0.12403100775193798,0.12403100775193798,0.13178294573643412,0.12403100775193798,0.12403100775193798,0.13178294573643412,0.12403100775193798
superiorparietal-rh,0.13934426229508196,0.11475409836065574,0.11475409836065574,0.12295081967213115,0.11475409836065574,0.14754098360655737,0.13114754098360656,0.11475409836065574
superiortemporal-lh,0.12142857142857143,0.12142857142857143,0.12142857142857143,0.12857142857142856,0.12142857142857143,0.12857142857142856,0.1357142857142857,0.12142857142857143
supramarginal-lh,0.10416666666666667,0.13194444444444445,0.13194444444444445,0.1388888888888889,0.11805555555555555,0.1111111111111111,0.13194444444444445,0.13194444444444445
