,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.1383399209486166,0.11462450592885376,0.11857707509881422,0.13043478260869565,0.1225296442687747,0.13438735177865613,0.12648221343873517,0.11462450592885376
parsopercularis-lh,0.11428571428571428,0.12857142857142856,0.13214285714285715,0.13214285714285715,0.12142857142857143,0.11428571428571428,0.12857142857142856,0.12857142857142856
parstriangularis-rh,0.11743772241992882,0.12455516014234876,0.12811387900355872,0.13523131672597866,0.12455516014234876,0.11743772241992882,0.12811387900355872,0.12455516014234876
postcentral-rh,0.12411347517730496,0.12056737588652482,0.12411347517730496,0.1347517730496454,0.12411347517730496,0.12056737588652482,0.13120567375886524,0.12056737588652482
rostralmiddlefrontal-rh,0.12686567164179105,0.11940298507462686,0.12313432835820895,0.13432835820895522,0.12686567164179105,0.12313432835820895,0.12686567164179105,0.11940298507462686
superiorparietal-rh,0.13821138211382114,0.11382113821138211,0.11788617886178862,0.13008130081300814,0.12195121951219512,0.13821138211382114,0.12601626016260162,0.11382113821138211
superiortemporal-lh,0.1263537906137184,0.11913357400722022,0.12274368231046931,0.1299638989169675,0.1263537906137184,0.1263537906137184,0.1299638989169675,0.11913357400722022
supramarginal-lh,0.11552346570397112,0.1263537906137184,0.1299638989169675,0.13357400722021662,0.12274368231046931,0.11552346570397112,0.1299638989169675,0.1263537906137184
