,entorhinal-rh,fusiform-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.23454545454545456,0.09545454545454546,0.11818181818181818,0.1509090909090909,0.0809090909090909,0.11181818181818182,0.06545454545454546,0.14272727272727273
fusiform-rh,0.08775313404050145,0.21793635486981677,0.17068466730954676,0.10896817743490839,0.08100289296046287,0.17743490838958534,0.07521697203471553,0.08100289296046287
inferiortemporal-rh,0.09769094138543517,0.15008880994671403,0.21225577264653642,0.10301953818827708,0.055062166962699825,0.19271758436944939,0.07815275310834814,0.11101243339253997
insula-rh,0.13644067796610168,0.09491525423728814,0.11864406779661017,0.20084745762711864,0.0923728813559322,0.11440677966101695,0.07288135593220339,0.1694915254237288
lateralorbitofrontal-rh,0.12921348314606743,0.09101123595505618,0.07303370786516854,0.15056179775280898,0.25280898876404495,0.08426966292134831,0.11685393258426967,0.10224719101123596
parahippocampal-rh,0.09027777777777778,0.1623263888888889,0.1840277777777778,0.10416666666666667,0.0625,0.2074652777777778,0.0842013888888889,0.10503472222222222
temporalpole-rh,0.09448818897637795,0.0843644544431946,0.10123734533183353,0.10686164229471316,0.11811023622047244,0.11136107986501688,0.2845894263217098,0.09898762654668167
transversetemporal-rh,0.12757605495583907,0.07262021589793916,0.1256133464180569,0.15701668302257116,0.06182531894013739,0.1197252208047105,0.08439646712463199,0.2512266928361138
