,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
fusiform-rh,0.2032520325203252,0.16260162601626016,0.11653116531165311,0.10840108401084012,0.07317073170731707,0.04336043360433604,0.17344173441734417,0.11924119241192412
inferiortemporal-rh,0.15598885793871867,0.18384401114206128,0.10863509749303621,0.12534818941504178,0.07242339832869081,0.033426183844011144,0.1671309192200557,0.1532033426183844
insula-rh,0.12566844919786097,0.13903743315508021,0.15508021390374332,0.12566844919786097,0.10160427807486631,0.058823529411764705,0.16310160427807488,0.13101604278074866
isthmuscingulate-rh,0.09782608695652174,0.13043478260869565,0.12228260869565218,0.18478260869565216,0.08423913043478261,0.04619565217391304,0.14673913043478262,0.1875
lateralorbitofrontal-rh,0.11877394636015326,0.13026819923371646,0.14942528735632185,0.11877394636015326,0.13409961685823754,0.07662835249042145,0.14559386973180077,0.12643678160919541
parahippocampal-lh,0.1276595744680851,0.11170212765957446,0.14893617021276595,0.11170212765957446,0.1276595744680851,0.14361702127659576,0.13297872340425532,0.09574468085106383
parahippocampal-rh,0.13842482100238662,0.16945107398568018,0.11694510739856802,0.1288782816229117,0.07398568019093078,0.0405727923627685,0.17899761336515513,0.15274463007159905
transversetemporal-rh,0.09919571045576407,0.13672922252010725,0.128686327077748,0.15013404825737264,0.08310991957104558,0.03753351206434316,0.1554959785522788,0.20911528150134048
