,entorhinal-rh,fusiform-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.23529411764705882,0.09663865546218488,0.11764705882352941,0.18487394957983194,0.09663865546218488,0.08403361344537816,0.02100840336134454,0.1638655462184874
fusiform-rh,0.07142857142857142,0.25510204081632654,0.1836734693877551,0.10204081632653061,0.09693877551020408,0.20408163265306123,0.02040816326530612,0.0663265306122449
inferiortemporal-rh,0.08256880733944955,0.1834862385321101,0.23853211009174313,0.0871559633027523,0.022935779816513763,0.24311926605504589,0.009174311926605505,0.13302752293577982
insula-rh,0.1836734693877551,0.08571428571428572,0.12244897959183673,0.22448979591836735,0.07755102040816327,0.09795918367346938,0.0326530612244898,0.17551020408163265
lateralorbitofrontal-rh,0.15151515151515152,0.08225108225108226,0.03463203463203463,0.1341991341991342,0.35064935064935066,0.03463203463203463,0.16883116883116883,0.04329004329004329
parahippocampal-rh,0.05025125628140704,0.21105527638190955,0.22110552763819097,0.07537688442211055,0.035175879396984924,0.2562814070351759,0.02512562814070352,0.12562814070351758
temporalpole-rh,0.09285714285714286,0.014285714285714285,0.0,0.10714285714285714,0.2857142857142857,0.007142857142857143,0.42142857142857143,0.07142857142857142
transversetemporal-rh,0.14720812182741116,0.06598984771573604,0.15736040609137056,0.16751269035532995,0.01015228426395939,0.1319796954314721,0.05583756345177665,0.2639593908629442
