,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
fusiform-rh,0.2062937062937063,0.17365967365967366,0.12937062937062938,0.09557109557109557,0.08857808857808858,0.03263403263403263,0.16083916083916083,0.11305361305361306
inferiortemporal-rh,0.14754098360655737,0.2151639344262295,0.11885245901639344,0.09631147540983606,0.0706967213114754,0.03381147540983607,0.1834016393442623,0.13422131147540983
insula-rh,0.12022367194780988,0.14165890027958994,0.16589002795899346,0.12022367194780988,0.10344827586206896,0.047530288909599254,0.15936626281453867,0.14165890027958994
isthmuscingulate-rh,0.0899100899100899,0.1088911088911089,0.12887112887112886,0.2037962037962038,0.1108891108891109,0.06893106893106893,0.13186813186813187,0.15684315684315683
lateralorbitofrontal-rh,0.126514131897712,0.11978465679676985,0.1426648721399731,0.1386271870794078,0.15746971736204576,0.05383580080753701,0.13324360699865412,0.1278600269179004
parahippocampal-lh,0.054411764705882354,0.06764705882352941,0.08676470588235294,0.11764705882352941,0.0661764705882353,0.4426470588235294,0.08235294117647059,0.08235294117647059
parahippocampal-rh,0.13074842200180342,0.16771866546438233,0.12623985572587917,0.109107303877367,0.0793507664562669,0.0369702434625789,0.20018034265103696,0.1496844003606853
transversetemporal-rh,0.09914204003813155,0.1334604385128694,0.14108674928503337,0.12964728312678742,0.0886558627264061,0.042897998093422304,0.16205910390848427,0.20305052430886558
