,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
fusiform-rh,0.3181818181818182,0.3181818181818182,0.13636363636363635,0.0,0.0,0.0,0.18181818181818182,0.045454545454545456
inferiortemporal-rh,0.16666666666666666,0.47619047619047616,0.07142857142857142,0.0,0.0,0.0,0.2619047619047619,0.023809523809523808
insula-rh,0.1282051282051282,0.1282051282051282,0.20512820512820512,0.10256410256410256,0.10256410256410256,0.0,0.1794871794871795,0.15384615384615385
isthmuscingulate-rh,0.03571428571428571,0.03571428571428571,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.0,0.10714285714285714,0.17857142857142858
lateralorbitofrontal-rh,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.0,0.19047619047619047,0.19047619047619047
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.13333333333333333,0.2,0.1111111111111111,0.022222222222222223,0.044444444444444446,0.0,0.4222222222222222,0.06666666666666667
transversetemporal-rh,0.07894736842105263,0.15789473684210525,0.15789473684210525,0.07894736842105263,0.10526315789473684,0.0,0.13157894736842105,0.2894736842105263
