,bankssts-lh,caudalmiddlefrontal-rh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.0,0.17043478260869566,0.16956521739130434,0.17043478260869566,0.14956521739130435,0.16956521739130434,0.17043478260869566
fusiform-lh,0.0,0.0,0.17066666666666666,0.16977777777777778,0.17066666666666666,0.14844444444444443,0.16977777777777778,0.17066666666666666
inferiortemporal-lh,0.0,0.0,0.1696588868940754,0.1687612208258528,0.17684021543985637,0.14631956912028726,0.1687612208258528,0.1696588868940754
isthmuscingulate-rh,0.0,0.0,0.16634615384615384,0.1673076923076923,0.16538461538461538,0.16634615384615384,0.16826923076923078,0.16634615384615384
lingual-lh,0.0008703220191470844,0.0,0.17058311575282856,0.16971279373368145,0.17058311575282856,0.14795474325500435,0.16971279373368145,0.17058311575282856
parahippocampal-lh,0.0008976660682226212,0.0,0.17055655296229802,0.1696588868940754,0.17055655296229802,0.1481149012567325,0.1696588868940754,0.17055655296229802
