,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.13043478260869565,0.11956521739130435,0.14130434782608695,0.14130434782608695,0.13043478260869565,0.08695652173913043,0.10869565217391304,0.14130434782608695
precentral-rh,0.1348314606741573,0.12359550561797752,0.1348314606741573,0.1348314606741573,0.1348314606741573,0.0898876404494382,0.11235955056179775,0.1348314606741573
rostralmiddlefrontal-lh,0.13043478260869565,0.11956521739130435,0.14130434782608695,0.14130434782608695,0.13043478260869565,0.08695652173913043,0.10869565217391304,0.14130434782608695
rostralmiddlefrontal-rh,0.13043478260869565,0.11956521739130435,0.14130434782608695,0.14130434782608695,0.13043478260869565,0.08695652173913043,0.10869565217391304,0.14130434782608695
superiortemporal-lh,0.13043478260869565,0.11956521739130435,0.14130434782608695,0.14130434782608695,0.13043478260869565,0.08695652173913043,0.10869565217391304,0.14130434782608695
superiortemporal-rh,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.11267605633802817,0.1267605633802817,0.1267605633802817
supramarginal-lh,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.09523809523809523,0.11904761904761904,0.13095238095238096
supramarginal-rh,0.13043478260869565,0.11956521739130435,0.14130434782608695,0.14130434782608695,0.13043478260869565,0.08695652173913043,0.10869565217391304,0.14130434782608695
