,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
caudalmiddlefrontal-rh,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.10526315789473684
postcentral-rh,0.04,0.08,0.16,0.08,0.16,0.2,0.2,0.08
precentral-rh,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.10526315789473684
rostralmiddlefrontal-lh,0.04,0.08,0.16,0.08,0.16,0.2,0.2,0.08
rostralmiddlefrontal-rh,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.19230769230769232,0.07692307692307693
superiortemporal-lh,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.19230769230769232,0.07692307692307693
supramarginal-rh,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.10526315789473684
