,Fp1,TP10,T8,AFz,F1,FC3,AF8,AF4
Fp1,0.29737402413058905,0.08090844570617459,0.0,0.27253371185237757,0.0,0.0021291696238466998,0.09439318665720368,0.2526614620298084
TP10,0.12205567451820129,0.4518201284796574,0.0,0.18843683083511778,0.0,0.0,0.12633832976445397,0.11134903640256959
T8,0.0,0.0,0.9319148936170213,0.0,0.03829787234042553,0.029787234042553193,0.0,0.0
AFz,0.2490272373540856,0.11284046692607004,0.0,0.30804150453955903,0.0,0.0019455252918287938,0.10894941634241245,0.2191958495460441
F1,0.0,0.0,0.040983606557377046,0.0,0.6557377049180327,0.2786885245901639,0.02459016393442623,0.0
FC3,0.014598540145985401,0.0,0.029197080291970802,0.010948905109489052,0.2591240875912409,0.6313868613138686,0.040145985401459854,0.014598540145985401
AF8,0.14966740576496673,0.12638580931263857,0.0,0.188470066518847,0.005543237250554324,0.014412416851441241,0.40022172949002216,0.11529933481152993
AF4,0.2743431221020093,0.080370942812983,0.0,0.26197836166924265,0.0,0.00231839258114374,0.07882534775888717,0.30216383307573413
