,Fp1,TP10,T8,AFz,F1,FC3,AF8,AF4
Fp1,0.3333333333333333,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.09523809523809523,0.2857142857142857
TP10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.25,0.0,0.0,0.1875,0.0,0.1875,0.125,0.25
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.25,0.0,0.0,0.1875,0.0,0.1875,0.125,0.25
AF8,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.21428571428571427,0.14285714285714285,0.21428571428571427
AF4,0.3333333333333333,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.09523809523809523,0.2857142857142857
