,Fp1,TP9,TP10,FT10,F8,AF3,AFz,AF4
Fp1,0.3881578947368421,0.0,0.0,0.0,0.0,0.0,0.32894736842105265,0.28289473684210525
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.352112676056338,0.0,0.0,0.0,0.0,0.0,0.34507042253521125,0.3028169014084507
AF4,0.3359375,0.0,0.0,0.0,0.0,0.0,0.3359375,0.328125
