,Fp1,TP10,T8,AFz,F1,FC3,AF8,AF4
Fp1,0.3706896551724138,0.0,0.0,0.25,0.0,0.0,0.0,0.3793103448275862
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3372093023255814,0.0,0.0,0.32558139534883723,0.0,0.0,0.0,0.3372093023255814
F1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.3464566929133858,0.0,0.0,0.2283464566929134,0.0,0.0,0.0,0.4251968503937008
