,Fp1,TP9,TP10,FT10,F8,AF3,AFz,AF4
Fp1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.26666666666666666
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.23529411764705882
AF4,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.2857142857142857
