,Fp1,TP9,TP10,FT10,F8,AF3,AFz,AF4
Fp1,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.4883720930232558,0.5116279069767442,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.4074074074074074,0.5925925925925926,0.0,0.0
AFz,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
