,Fp1,F7,FC1,TP10,FT10,AF7,F6,AF8
Fp1,0.32727272727272727,0.33636363636363636,0.0,0.33636363636363636,0.0,0.0,0.0,0.0
F7,0.31092436974789917,0.3445378151260504,0.0,0.3445378151260504,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.30327868852459017,0.3442622950819672,0.0,0.3524590163934426,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
