,Fp1,TP10,T8,AFz,F1,FC3,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.3103448275862069,0.0,0.3448275862068966,0.0,0.0,0.3448275862068966,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.11494252873563218,0.0,0.4367816091954023,0.0,0.0,0.4482758620689655,0.0
F1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF8,0.0,0.09090909090909091,0.0,0.35454545454545455,0.0,0.0,0.5545454545454546,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
