,Fp1,F7,TP10,FT10,F4,PO4,F6,AF8
Fp1,0.5109489051094891,0.0,0.0,0.0,0.0,0.0,0.0,0.48905109489051096
F7,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.21621621621621623,0.0,0.7297297297297297,0.0,0.0,0.05405405405405406,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.375,0.0,0.375,0.0,0.0,0.25,0.0
AF8,0.5037593984962406,0.0,0.0,0.0,0.0,0.0,0.0,0.49624060150375937
