,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.2809917355371901,0.1322314049586777,0.06887052341597796,0.1322314049586777,0.1322314049586777,0.1322314049586777,0.09917355371900827,0.02203856749311295
inferiorparietal-rh,0.10722610722610723,0.1585081585081585,0.10722610722610723,0.1585081585081585,0.1585081585081585,0.1585081585081585,0.13286713286713286,0.018648018648018648
parsopercularis-lh,0.07849829351535836,0.15358361774744028,0.15358361774744028,0.15358361774744028,0.15358361774744028,0.15358361774744028,0.15358361774744028,0.0
parstriangularis-rh,0.10722610722610723,0.1585081585081585,0.10722610722610723,0.1585081585081585,0.1585081585081585,0.1585081585081585,0.13286713286713286,0.018648018648018648
rostralmiddlefrontal-rh,0.10722610722610723,0.1585081585081585,0.10722610722610723,0.1585081585081585,0.1585081585081585,0.1585081585081585,0.13286713286713286,0.018648018648018648
superiorparietal-rh,0.10722610722610723,0.1585081585081585,0.10722610722610723,0.1585081585081585,0.1585081585081585,0.1585081585081585,0.13286713286713286,0.018648018648018648
superiortemporal-lh,0.09264305177111716,0.15258855585831063,0.12534059945504086,0.15258855585831063,0.15258855585831063,0.15258855585831063,0.15258855585831063,0.01907356948228883
supramarginal-lh,0.0963855421686747,0.0963855421686747,0.0,0.0963855421686747,0.0963855421686747,0.0963855421686747,0.0963855421686747,0.42168674698795183
