,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.18579234972677597,0.03825136612021858,0.1448087431693989,0.13114754098360656,0.18579234972677597,0.1830601092896175,0.1092896174863388,0.02185792349726776
parsopercularis-lh,0.14130434782608695,0.14130434782608695,0.14130434782608695,0.14130434782608695,0.14130434782608695,0.13043478260869565,0.14130434782608695,0.021739130434782608
parstriangularis-rh,0.1640378548895899,0.04416403785488959,0.1640378548895899,0.15141955835962145,0.1640378548895899,0.1608832807570978,0.12618296529968454,0.025236593059936908
rostralmiddlefrontal-rh,0.15878378378378377,0.0472972972972973,0.15878378378378377,0.15878378378378377,0.15878378378378377,0.1554054054054054,0.13513513513513514,0.02702702702702703
superiorfrontal-lh,0.18579234972677597,0.03825136612021858,0.1448087431693989,0.13114754098360656,0.18579234972677597,0.1830601092896175,0.1092896174863388,0.02185792349726776
superiorparietal-lh,0.18579234972677597,0.03825136612021858,0.1448087431693989,0.13114754098360656,0.18579234972677597,0.1830601092896175,0.1092896174863388,0.02185792349726776
superiortemporal-lh,0.15294117647058825,0.054901960784313725,0.15294117647058825,0.15294117647058825,0.15294117647058825,0.14901960784313725,0.15294117647058825,0.03137254901960784
supramarginal-lh,0.13559322033898305,0.06779661016949153,0.13559322033898305,0.13559322033898305,0.13559322033898305,0.13559322033898305,0.13559322033898305,0.11864406779661017
