,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.15181518151815182,0.1551155115511551,0.08250825082508251,0.1551155115511551,0.1551155115511551,0.1551155115511551,0.1188118811881188,0.026402640264026403
inferiorparietal-rh,0.10722610722610723,0.1585081585081585,0.10722610722610723,0.1585081585081585,0.1585081585081585,0.1585081585081585,0.13286713286713286,0.018648018648018648
parsopercularis-lh,0.07849829351535836,0.15358361774744028,0.15358361774744028,0.15358361774744028,0.15358361774744028,0.15358361774744028,0.15358361774744028,0.0
parstriangularis-rh,0.10722610722610723,0.1585081585081585,0.10722610722610723,0.1585081585081585,0.1585081585081585,0.1585081585081585,0.13286713286713286,0.018648018648018648
rostralmiddlefrontal-rh,0.10722610722610723,0.1585081585081585,0.10722610722610723,0.1585081585081585,0.1585081585081585,0.1585081585081585,0.13286713286713286,0.018648018648018648
superiorparietal-rh,0.10722610722610723,0.1585081585081585,0.10722610722610723,0.1585081585081585,0.1585081585081585,0.1585081585081585,0.13286713286713286,0.018648018648018648
superiortemporal-lh,0.09264305177111716,0.15258855585831063,0.12534059945504086,0.15258855585831063,0.15258855585831063,0.15258855585831063,0.15258855585831063,0.01907356948228883
supramarginal-lh,0.14545454545454545,0.14545454545454545,0.0,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.12727272727272726
