,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,-0.009955625243395022,-0.0010145729570189997,0.01192430670847937,-0.009615384615384616,0.00048166594929184917,0.006517862632970547,0.00696007296726721,-0.009543647133575191,0.011521551989177889,-0.007551394781610609,-0.001733997417450655,-0.010288179712640145,-0.013457439176863636,-0.00809762446453094,-0.0005544282522699784,0.00119032978745209,0.008790915985160588,-0.0005902969931746906,-0.008425054827932524,0.00043862346020619343,0.00695648609317674,0.0041110701182643615,0.015902662485396298,0.006031584988419523,0.0029099797085408597,-0.0013455901945110572,0.011237164114861954,-0.0076661747525056875,0.0047515833487056505,-0.003293262825636939,0.00421508946688803,-0.002104470269937896,-0.009120395990899588,-0.014140994896390579,0.00035971223021582735,-0.010586915083317962,-0.004860214392588493,0.004715714607800938,0.013726454733648977,0.003110844657607248,-0.013749000799360511,0.0065214495070610185,-0.003122630101047368,-0.0027198753817458867,0.02734530324458382,-0.0283895960154953,0.011679374449158623,0.011251511611223843,0.020604029596835355,0.014582180409518537,0.005488942179589663,-0.01491063559408883,0.002920740330812273,-0.01518784972022382,-0.0027270491299268285,0.004783865215519892,-0.012184611285330712,0.003237410071942446,-0.007331570640923157
Fz,-9.3496123234592e-05,0.001818958970928708,0.008411030142988,0.0076105303872939095,0.0022691995505052277,0.0014678891347830944,0.0014681593547924386,0.011556985535825471,-0.010350723414093627,0.0014697806748485316,0.005247024053526044,-0.015803871290750733,0.00870929898930691,0.005954297905994891,0.009845249864606265,-0.006461122555528994,-0.005826591929576774,-0.001044346292130207,0.011055024846459642,-0.01198809453874012,-0.001025214715468327,0.0009478777487927793,0.01220848597836478,-0.0036861792355270574,-0.012844637924373094,-0.009345991375333918,0.0015982973112946934,0.017420219298669905,-0.007092950981387732,0.002307732923838328,-0.0026623156201054706,-0.003315437382700872,0.005620468106445715,-0.0016947658546321194,-0.007484715950941231,0.0004833695527226532,0.0009290163921402486,-0.003221941259466281,-0.013849910403151502,-0.004524131484516853,0.0029581524863402445,0.0073313931176368745,0.008784203975898321,-0.0068884484783127645,-0.007371277591016721,0.014535350478864985,-0.0010812583454072149,-0.007298804584509447,-0.006347684195604482,-0.00504549397055391,-0.011075507523168257,0.010160758747521611,0.0018413331877027636,-0.0006714426792292314,-0.003222481699484976,-0.0010254849354776746,-0.0037979962753954787,-0.0019008896777631783,0.014033119569489803
F3,0.01311470296418106,0.013215137453580689,0.012256192214955282,-0.01334112966264055,0.0077740377498134415,0.005236882908654667,0.010719054602802418,-0.004924474488782325,-0.009010443472162379,0.002830701173997528,-0.00010655854363131323,-0.007504905979845003,0.009499877886358619,-0.003397298671512998,0.013713472159926982,-0.01619404073998499,0.0015404854284661873,0.013719024635763709,0.003059332531980423,-0.004861764173449874,-0.007905010856315071,-0.016934316415511033,0.006064283462383486,0.0036825162905966616,-0.0050443426436104985,-0.007600359571802861,0.018166802743151692,0.0006176312827795103,-0.0016254056471455489,0.011160231469652983,0.005579829945629014,-0.002362905084753236,0.01204756610079589,-0.005991611352167494,-0.013719596214158667,-0.0009528211843937212,0.00361980597526421,-0.01076902688533296,-0.004611494490515023,0.000707532398900642,-0.010297882979775352,-0.0030654565862121078,-0.0006481698998815101,-0.00848214172710904,-0.004028811143884327,0.008057050709373697,0.0021880837499527427,0.00756149224094577,-0.0010782418150586254,-0.013207951896615513,-0.006310143826271524,0.006562618168729778,-0.003685864106909983,0.0009633545576722188,0.015493693898049521,-0.0015521619585346022,-0.004687514417044338,-0.01033062625640076,-0.004918922012945597
FT9,-0.004895241824946152,0.0032993598415926653,-0.011644611332228414,-0.008841346860125013,0.010112452313558949,0.004423910275881829,0.0011433865370690799,0.0074449013770127095,-0.008431164398346215,-0.004893174923398875,-0.002878062909229446,0.011590442912432752,0.013846251461504136,0.010099036952572839,0.0028306021699268397,-0.00638251398171151,0.0007215826288546404,0.0012728993679844043,-0.007199291076168169,-0.0004143162648733538,0.007515332022189788,-0.0035526917746326984,0.0009408691835781791,-0.004814749659029492,0.0009362284046324013,-0.002861293707996808,0.0025328903508339204,0.00791701288892506,0.010241185181626245,-0.005482670843939691,-0.01277586944701063,0.020055925676092275,-0.0044633763959921295,-0.006330919439314347,0.014091081799500641,-0.007709581769491575,-0.011128899897111202,-0.02403221527348988,0.005153487523928772,-0.005162769081820325,-0.0076412180258617745,-0.004522965557581596,-0.0013082316850001503,-0.0020847626964984774,-0.004608878465292063,-0.002847878347010696,0.005302343433475234,0.006142597409657587,0.0025039927273144205,-0.004950190207589841,-0.00793428906600892,-0.0015958819833534893,0.011218946607916227,-0.003067164901734235,-0.006268483413329574,0.0024054444214658723,0.007901530626391675,0.012501127533792185,0.006579883580405416
FC5,0.0006522952918833376,0.001757159781336004,0.005817080065908076,0.012584739667551999,0.00651266725525225,0.004847464376678809,0.0003217724009855205,-0.011735635111325422,0.0012932302986173767,-0.004924376577486893,0.004568216286319713,0.0019030012798742866,0.010012249150703544,-0.00640996413680792,-0.0009175733018561318,0.003781439781047391,-0.015078782809923546,-0.0018293129437707348,-0.002593368878744463,-0.009505027770524081,-0.009577948519793222,0.000738418534704367,0.006067006339192632,0.009551236497955685,-3.0396438642714407e-05,-0.0019267964717410609,0.00013340659182081022,0.0003170133626121674,-0.00581155344070031,-0.0013331448140068026,0.0001883658091647103,0.0010565065188847082,-0.00594311782411853,0.002694536823519965,0.0046638576058874535,0.005744159316638934,-0.003052539323089732,0.004743379601932539,-0.0062641226382696355,0.0009315433822424321,0.0016142351127684841,0.007522197459870945,-0.002402086239608985,-0.003955835509825804,-0.005185663135920746,0.009264312539252471,0.0005566539723155985,-0.01007304202798898,-0.004335483958125988,-0.003266542532523807,0.0050369048074116966,-0.015031499460923765,0.002352653647472853,0.0031280698675958778,0.003307992221582054,0.005789600457236125,0.00021292858786589597,0.0016483159682163795,-0.0001307967965838118
FC1,0.00514595075935494,0.002304077944783673,0.004376056018735976,0.006198401864464277,0.0054879336608214604,0.003243689982255632,-0.0028685790799018868,0.005800050395334273,-0.005817684685037315,0.00887983322243098,-0.008237557734460622,-0.012417292123323417,0.013773093784249258,0.008656907259537602,-0.00030905876520014725,0.00011304293225823311,-0.016718937555451178,-0.002969695931840717,-0.0023217122344867175,-0.01276212912948176,-0.002276963950211368,0.003347457074265434,0.012979346882991493,0.00599025608658212,-0.0009541883578623248,-0.0037545747220917476,0.004060983247220918,0.021080315321486354,-0.004191558536871771,0.005092436296383279,0.0016558903828088308,-0.005404451098585667,0.0028658269075204842,-0.0027200637036167213,-0.006777887049214551,-7.43086542977923e-05,0.003499030419863264,-0.003683222104796201,-0.019870072999843433,0.011849733018892541,-0.004456174814727833,0.000990068531130945,-0.004545365586347268,0.0037577346237148354,-0.01024124116043004,0.009168199728615416,-0.0028865191665361934,-0.005294466135640103,-0.003142165401075099,-0.003986470728302281,-0.0026962115429779235,-0.0005735731107457849,-0.006569741271332391,-0.004123161956578466,0.00424232082746203,3.577824095819804e-05,0.0030085321421115824,-0.005981184110954543,0.01102326584598925
C3,0.006063467086283766,0.002885513123121304,0.008176884746514958,0.0035820237110559677,0.0049004283591223,0.0006413148002447772,0.007843504340750602,-0.008270222652598733,0.007194227575030092,0.014550115327456006,-0.002869589192169838,-0.006086384635558514,0.017775572098152743,-0.009809249060232538,0.004970848715931328,-0.002314618679685557,-0.023934475176017267,0.007064845636049411,0.001081159595715064,-0.006552912774785317,-0.00013217938630999404,-0.0049656841977849045,0.007332270841318836,-0.000587248750899421,-0.003376357535287512,-0.013729817695199284,-0.00030110216734921535,0.013129711445997833,-0.0028709879158344935,0.004932007235705111,0.005259792746810843,-0.01730318007894719,0.006172029561486681,-0.007793634462399215,-0.005481113868210643,0.00025806451612903227,0.010013516512336338,0.0032837189910360637,-0.019905344065847607,0.006320132878748143,-0.008467926862891459,0.00734303025412388,-0.012507817385866166,0.005318054967150168,-0.007853295406403196,0.010291701130410807,-0.0071394621638524065,7.2626036434070285e-06,0.0017145124304841046,-0.011923366082296058,0.00551645853927522,0.007094326427135238,-0.004826242207831509,0.00105964077010497,0.006786661017974944,-0.0004585661737510679,-0.007674312574391253,0.0028071308008365426,0.005765162366263862
T7,-0.006698443852645966,0.009995131771685494,-0.004974820392579361,0.0071664237170883695,-0.009400839371049472,0.0054664463332671515,-0.007740071984752344,-0.006445079840376053,-0.0076965207154175794,-0.00412730253090143,0.00961619416310463,0.00415288832433882,-0.008943481767420427,-0.0023010126108865894,0.008365492227945776,-0.011495918673384922,-0.006552826512017633,-0.009207929877930366,0.007687237783141558,0.007233621062668524,0.0065273792698082415,0.00729273625328199,-0.003318394278092912,0.0035374899533040793,-0.010268862814471454,-0.004083751261566661,-0.00664801120565385,0.010255238610384758,-0.0057127904166517154,-0.0035704189618254887,-0.0018150672705468125,-0.001283030555025596,-0.0022332148766517675,0.00017300430002972766,0.018606367694361164,0.005162788225233125,-0.01174420247396149,-0.00708112234438284,0.004571035930443775,0.0061092316637032865,-0.005542926611123326,-0.007400944762350238,0.01231050752654145,0.004235649591197672,-0.007692779832261571,0.004476451625462225,0.009000795792069893,0.0010839786241318115,0.00041754721745028596,-0.001192187133200056,0.0019482611843977841,-0.0034328837761638427,-0.0061309380227566705,0.007300818408248673,-0.010300591045683526,0.00665803307781254,0.004302846936777828,0.008216134004161433,0.0031666344996898986
TP9,0.006828698676165095,-0.012515874009551236,-0.010248797152515697,-0.008725914304622563,-0.0022287492685818533,-0.008573881537089607,0.0015739862991647133,-0.008586657399907502,0.004992168396092636,-0.003811678671719095,0.004283108009699433,0.005574108947447767,-0.010187473010989798,0.006153494326239323,-0.008334972902394964,0.004497103711899184,-0.008128642717885952,0.002847101028967989,0.002272825995303592,-0.0030904812156489006,-0.0013868199088825448,-0.007528815958585761,0.005092458919213111,-0.01308823266379295,0.01092208512301878,0.006096002943558793,0.00825959531176938,-0.00613305294573069,0.005056686503323006,0.00528409686148154,0.0013727664597828612,-0.005129508921385004,0.0010993629954798995,-0.0001954707011137995,0.003855755398440835,0.006930266785567362,0.016611176835827607,0.009149434157035799,0.01301860421143542,-0.005386942557165598,0.009047227254492633,-0.009982420412762573,-0.000923056088592944,0.0017822328630964085,-0.012662796431957031,0.012422610210980598,-0.004827359765741779,0.004549484749452555,0.008804485860952619,0.0012916397308892248,-0.013274760260934222,0.004858660629645623,-0.003041932936940897,-0.013307338711119856,0.006966677994598365,-0.0008923940178299939,0.005949080521152995,-0.00486888131989994,-0.00038008191883238864
CP5,-0.0017381263673687183,0.002963897201494983,0.0007255081644013325,-0.005108152843102225,-0.0017361533212158584,0.012265664172524173,0.015181508153199524,-0.0012839438723105633,-0.0018842590759804803,-0.00638076761169637,-0.012283167001299538,-0.006251373972058865,0.007586807984294043,-0.002240362083246508,-0.00141677443105305,-0.008293349446967893,0.0024941849238143236,-0.008418542407699311,-0.02050924193911994,-0.005369867868281475,0.014833042743944563,0.015830131164289444,0.008114184126958265,0.02034337876897959,0.0028138184005775044,-0.007979635108663289,-0.0039321536893480846,-5.98914977367887e-05,0.005868157491853546,-0.002729295649255021,-0.008724619147992843,-0.001399271602277684,0.0017455093787794168,0.005554443153548944,0.011405352403227497,-0.020568878850256364,-0.005314177049450773,-0.01730456946032605,0.004594078850307279,0.009014911519063508,-0.007908414507210084,-0.0017785419901772855,-0.003832101155403096,-0.001990230748384045,0.0060394306272517385,-0.013744048560866499,0.01931179386428472,0.001274078641546268,0.0048634314734976,0.002538546638928608,0.004642132071126914,-0.008218437339809339,-0.0008662309077552555,0.010136938313539439,-0.011931010086339225,-0.001593712118309448,0.0015145993322448065,0.005361975683670039,0.00577179646361391
