,entorhinal-lh,entorhinal-rh,fusiform-rh,inferiortemporal-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-lh,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
entorhinal-rh,0.0,0.2782608695652174,0.2608695652173913,0.1391304347826087,0.0782608695652174,0.0,0.0,0.24347826086956523
fusiform-rh,0.0,0.2831858407079646,0.2743362831858407,0.12389380530973451,0.08849557522123894,0.0,0.0,0.23008849557522124
inferiortemporal-rh,0.0,0.16666666666666666,0.1388888888888889,0.4305555555555556,0.0,0.0,0.0,0.2638888888888889
parahippocampal-rh,0.0,0.18055555555555555,0.19444444444444445,0.0,0.4305555555555556,0.125,0.0,0.06944444444444445
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.34375,0.65625,0.0,0.0
rostralanteriorcingulate-rh,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0
temporalpole-rh,0.0,0.23529411764705882,0.21568627450980393,0.22549019607843138,0.0196078431372549,0.0,0.0,0.30392156862745096
