,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1415929203539823,0.11504424778761062,0.1504424778761062,0.1415929203539823,0.1504424778761062,0.13274336283185842,0.035398230088495575,0.13274336283185842
caudalmiddlefrontal-rh,0.125,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.14166666666666666,0.13333333333333333,0.058333333333333334,0.14166666666666666
parstriangularis-rh,0.13934426229508196,0.11475409836065574,0.1557377049180328,0.13934426229508196,0.14754098360655737,0.13114754098360656,0.040983606557377046,0.13114754098360656
postcentral-rh,0.14049586776859505,0.11570247933884298,0.1487603305785124,0.14049586776859505,0.1487603305785124,0.1322314049586777,0.04132231404958678,0.1322314049586777
precentral-rh,0.13178294573643412,0.11627906976744186,0.15503875968992248,0.13953488372093023,0.14728682170542637,0.13178294573643412,0.046511627906976744,0.13178294573643412
rostralmiddlefrontal-rh,0.14285714285714285,0.11764705882352941,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.13445378151260504,0.04201680672268908,0.13445378151260504
superiortemporal-lh,0.0967741935483871,0.14516129032258066,0.11290322580645161,0.11290322580645161,0.12903225806451613,0.11290322580645161,0.14516129032258066,0.14516129032258066
superiortemporal-rh,0.13076923076923078,0.12307692307692308,0.13846153846153847,0.13846153846153847,0.14615384615384616,0.13076923076923078,0.05384615384615385,0.13846153846153847
