,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.11818181818181818,0.11818181818181818,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.12727272727272726
parsopercularis-lh,0.10476190476190476,0.12380952380952381,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.12380952380952381,0.11428571428571428,0.13333333333333333
parstriangularis-rh,0.10655737704918032,0.11475409836065574,0.13114754098360656,0.13934426229508196,0.13934426229508196,0.12295081967213115,0.11475409836065574,0.13114754098360656
precentral-lh,0.109375,0.109375,0.1328125,0.140625,0.140625,0.125,0.109375,0.1328125
rostralmiddlefrontal-lh,0.10655737704918032,0.11475409836065574,0.13114754098360656,0.13934426229508196,0.13934426229508196,0.12295081967213115,0.11475409836065574,0.13114754098360656
rostralmiddlefrontal-rh,0.10833333333333334,0.11666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.125,0.11666666666666667,0.13333333333333333
superiortemporal-lh,0.11009174311926606,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.11926605504587157,0.12844036697247707
superiortemporal-rh,0.1076923076923077,0.1076923076923077,0.13076923076923078,0.14615384615384616,0.13846153846153847,0.12307692307692308,0.1076923076923077,0.13846153846153847
