,Fp1,Fz,P3,P8,AF7,AF3,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.5757575757575758,0.2878787878787879,0.13636363636363635,0.0,0.0,0.0,0.0
P3,0.0,0.25862068965517243,0.6206896551724138,0.034482758620689655,0.0,0.0,0.08620689655172414,0.0
P8,0.0,0.43478260869565216,0.17391304347826086,0.391304347826087,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
