,Fp1,Fz,P3,P8,AF7,AF3,AFz,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.6216216216216216,0.25675675675675674,0.12162162162162163,0.0,0.0,0.0,0.0
P3,0.0,0.25862068965517243,0.6206896551724138,0.034482758620689655,0.0,0.0,0.08620689655172414,0.0
P8,0.0,0.10989010989010989,0.04395604395604396,0.6813186813186813,0.10989010989010989,0.0,0.0,0.054945054945054944
AF7,0.0,0.0,0.0,0.11320754716981132,0.5754716981132075,0.27358490566037735,0.03773584905660377,0.0
AF3,0.0,0.0,0.0,0.0,0.45901639344262296,0.5409836065573771,0.0,0.0
AFz,0.0,0.0,0.06818181818181818,0.0,0.06818181818181818,0.0,0.8636363636363636,0.0
AF8,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.8823529411764706
