,P3,P8,TP10,CP3,P5,PO8,P6,TP8
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.25,0.0,0.0,0.21875,0.25,0.28125
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.25806451612903225,0.0,0.0,0.22580645161290322,0.25806451612903225,0.25806451612903225
P6,0.0,0.0,0.25,0.0,0.0,0.21875,0.25,0.28125
TP8,0.0,0.0,0.25,0.0,0.0,0.21875,0.25,0.28125
