,entorhinal-lh,frontalpole-lh,frontalpole-rh,insula-rh,lateraloccipital-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,transversetemporal-lh
entorhinal-lh,0.35714285714285715,0.0,0.35714285714285715,0.2857142857142857,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.17647058823529413
frontalpole-rh,0.35714285714285715,0.0,0.35714285714285715,0.2857142857142857,0.0,0.0,0.0,0.0
insula-rh,0.35294117647058826,0.0,0.35294117647058826,0.29411764705882354,0.0,0.0,0.0,0.0
lateraloccipital-rh,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.17647058823529413
rostralanteriorcingulate-lh,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.17647058823529413
rostralmiddlefrontal-lh,0.0,0.23529411764705882,0.0,0.0,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.17647058823529413
transversetemporal-lh,0.0,0.21052631578947367,0.0,0.0,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.2631578947368421
