subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S01,Sess01,MOTOR_EXECUTION-LEFT,1.011820492722759,1.000000000000001,0.9540846713636245,1.0694017993438618,bootstrap,critical,hrfwin_broadband
S01,Sess01,MOTOR_EXECUTION-RIGHT,0.9864259791799029,1.0000000000000007,0.9414823107861067,1.0351440729472514,bootstrap,critical,hrfwin_broadband
S01,Sess01,MOTOR_IMAGERY-LEFT,0.9425798701173804,1.0000000000000013,0.914080991432867,0.9717929480504314,bootstrap,subcritical,hrfwin_broadband
S01,Sess01,MOTOR_IMAGERY-RIGHT,0.9682902068877256,0.9999999999999976,0.905124465782935,1.0261335165094339,bootstrap,critical,hrfwin_broadband
S01,Sess01,MOTOR_EXECUTION,0.9991232359513309,1.0000000000000009,0.9477834910748656,1.0522729361455565,bootstrap,critical,hrfwin_broadband
S01,Sess01,MOTOR_IMAGERY,0.955435038502553,0.9999999999999994,0.909602728607901,0.9989632322799327,bootstrap,subcritical,hrfwin_broadband
S01,Sess01,LEFT,0.9772001814200697,1.0000000000000013,0.9340828313982458,1.0205973736971465,bootstrap,critical,hrfwin_broadband
S01,Sess01,RIGHT,0.9773580930338143,0.9999999999999991,0.9233033882845209,1.0306387947283426,bootstrap,critical,hrfwin_broadband
S01,Sess01,LEFT_vs_RIGHT,-0.00015791161374456575,0.0,-0.09655596333009686,0.09729398541262568,bootstrap,delta,hrfwin_broadband
S01,Sess01,IMAGERY_vs_EXECUTION,-0.04368819744877794,0.0,-0.14267020753765547,0.051179741205067075,bootstrap,delta,hrfwin_broadband
S01,Sess01,ME_LEFT_vs_ME_RIGHT,0.025394513542856045,0.0,-0.0810594015836269,0.12791948855775515,bootstrap,delta,hrfwin_broadband
S01,Sess01,MI_LEFT_vs_MI_RIGHT,-0.025710336770345177,0.0,-0.11205252507656682,0.06666848226749633,bootstrap,delta,hrfwin_broadband
