,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
frontalpole-rh,0.36923076923076925,0.06153846153846154,0.11025641025641025,0.15384615384615385,0.08974358974358974,0.015384615384615385,0.15384615384615385,0.046153846153846156
fusiform-rh,0.04844961240310078,0.3682170542635659,0.16666666666666666,0.0562015503875969,0.19186046511627908,0.011627906976744186,0.1569767441860465,0.0
inferiortemporal-rh,0.06695156695156695,0.1225071225071225,0.27492877492877493,0.05982905982905983,0.17806267806267806,0.04843304843304843,0.2492877492877493,0.0
isthmuscingulate-rh,0.11133200795228629,0.04970178926441352,0.07157057654075547,0.39165009940357853,0.0775347912524851,0.0,0.12326043737574553,0.1749502982107356
lingual-rh,0.06368330464716007,0.16351118760757316,0.2117039586919105,0.0774526678141136,0.24784853700516352,0.022375215146299483,0.2134251290877797,0.0
parahippocampal-lh,0.026936026936026935,0.026936026936026935,0.12794612794612795,0.0,0.05723905723905724,0.6397306397306397,0.12121212121212122,0.0
parahippocampal-rh,0.08636977058029689,0.10661268556005399,0.2253711201079622,0.09176788124156546,0.16734143049932523,0.043184885290148446,0.2726045883940621,0.006747638326585695
pericalcarine-rh,0.06177606177606178,0.0,0.0,0.3166023166023166,0.0,0.0,0.011583011583011582,0.61003861003861
