,frontalpole-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,lingual-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.5843373493975904,0.0,0.0,0.0,0.0,0.0,0.0,0.41566265060240964
fusiform-lh,0.0,0.5897435897435898,0.16025641025641027,0.07692307692307693,0.0,0.17307692307692307,0.0,0.0
inferiortemporal-lh,0.0,0.05502392344497608,0.3660287081339713,0.21052631578947367,0.045454545454545456,0.3229665071770335,0.0,0.0
lingual-lh,0.0,0.038338658146964855,0.28434504792332266,0.35782747603833864,0.05750798722044728,0.26198083067092653,0.0,0.0
lingual-rh,0.0,0.0,0.0931174089068826,0.08906882591093117,0.7773279352226721,0.04048582995951417,0.0,0.0
parahippocampal-lh,0.0,0.06053268765133172,0.3075060532687651,0.1791767554479419,0.01937046004842615,0.43341404358353514,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rostralanteriorcingulate-rh,0.3967391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.6032608695652174
