,F3,FC1,TP9,P4,AF7,FT7,AF8,AF4
F3,0.425,0.0,0.425,0.0,0.0,0.0,0.15,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.30357142857142855,0.0,0.5892857142857143,0.0,0.0,0.0,0.10714285714285714,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.5217391304347826
AF8,0.35,0.0,0.35,0.0,0.0,0.0,0.3,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.3870967741935484,0.0,0.6129032258064516
