,F3,FC1,TP9,P4,AF7,FT7,AF8,AF4
F3,0.4,0.36,0.0,0.0,0.0,0.0,0.0,0.24
FC1,0.4,0.36,0.0,0.0,0.0,0.0,0.0,0.24
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.3
