,F3,FC1,TP9,P4,AF7,FT7,AF8,AF4
F3,0.3,0.0,0.35,0.0,0.0,0.0,0.35,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.24,0.0,0.36,0.0,0.0,0.0,0.4,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.13636363636363635,0.0,0.20454545454545456,0.0,0.0,0.0,0.6590909090909091,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
