,F3,FC1,TP9,P4,AF7,FT7,AF8,AF4
F3,0.3,0.35,0.0,0.0,0.0,0.0,0.35,0.0
FC1,0.14285714285714285,0.5952380952380952,0.0,0.0,0.0,0.0,0.2619047619047619,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.20689655172413793,0.41379310344827586,0.0,0.0,0.0,0.0,0.3793103448275862,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
