,Fz,F3,FT9,FC5,AF7,AF3,FT7,AF8
Fz,0.46153846153846156,0.48717948717948717,0.05128205128205128,0.0,0.0,0.0,0.0,0.0
F3,0.35294117647058826,0.6078431372549019,0.0392156862745098,0.0,0.0,0.0,0.0,0.0
FT9,0.375,0.375,0.25,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
