,F3,FC1,TP9,P4,AF7,FT7,AF8,AF4
F3,0.5428571428571428,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.49295774647887325,0.5070422535211268,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.8611111111111112,0.0,0.0,0.1388888888888889,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
