,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.2462686567164179,0.15671641791044777,0.1791044776119403,0.1044776119402985,0.19402985074626866,0.0,0.11940298507462686,0.0
inferiorparietal-rh,0.1557377049180328,0.2540983606557377,0.10655737704918032,0.13114754098360656,0.19672131147540983,0.0,0.1557377049180328,0.0
rostralmiddlefrontal-rh,0.21153846153846154,0.14423076923076922,0.22115384615384615,0.11538461538461539,0.19230769230769232,0.0,0.11538461538461539,0.0
superiorparietal-lh,0.13793103448275862,0.1839080459770115,0.13793103448275862,0.1724137931034483,0.1839080459770115,0.0,0.1839080459770115,0.0
superiorparietal-rh,0.18181818181818182,0.19696969696969696,0.13636363636363635,0.12121212121212122,0.2196969696969697,0.0,0.14393939393939395,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.14285714285714285,0.19387755102040816,0.12244897959183673,0.16326530612244897,0.19387755102040816,0.0,0.1836734693877551,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
