,FT9,TP9,FT10,F4,Fp2,AF7,AFz,AF8
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.4160206718346253,0.268733850129199,0.3152454780361757,0.0
AF7,0.0,0.0,0.0,0.0,0.31974921630094044,0.4827586206896552,0.1974921630094044,0.0
AFz,0.0,0.0,0.0,0.0,0.3967741935483871,0.20967741935483872,0.3935483870967742,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
