,FT9,TP9,FT10,F4,Fp2,AF7,AFz,AF8
FT9,0.5619921363040629,0.0891218872870249,0.2817824377457405,0.03905635648754915,0.0,0.0,0.0,0.02804718217562254
TP9,0.08209861549672091,0.4294389118290017,0.18460043721156183,0.086227835802769,0.025504007772649988,0.0,0.04007772649987855,0.152052465387418
FT10,0.23599912835040313,0.16561342340379168,0.4488995423839616,0.0,0.0,0.0,0.0,0.14948790586184355
F4,0.11484375,0.28046875,0.0,0.515625,0.015625,0.0,0.0734375,0.0
Fp2,0.0,0.02734997344662772,0.0,0.004779607010090282,0.4930961232076474,0.19569835369091876,0.26792352628783855,0.011152416356877323
AF7,0.0,0.0,0.0,0.0,0.18864045232588023,0.5844255975327679,0.22693395014135184,0.0
AFz,0.0,0.037448933272809806,0.0,0.02088061733999092,0.22855197458011803,0.20108942351339082,0.5018157058556514,0.010213345438039038
AF8,0.0272264631043257,0.15928753180661578,0.17608142493638676,0.0,0.010178117048346057,0.0,0.010432569974554707,0.616793893129771
