,FT9,TP9,FT10,Fp2,AF7,FT7,AF8,AF4
FT9,0.5703812316715543,0.0,0.0,0.0,0.0,0.25513196480938416,0.0,0.1744868035190616
TP9,0.0,0.6554307116104869,0.0,0.0,0.0,0.0,0.3445692883895131,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.4074074074074074,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.17592592592592593
AF8,0.0,0.37037037037037035,0.0,0.0,0.0,0.0,0.6296296296296297,0.0
AF4,0.38263665594855306,0.0,0.0,0.0,0.0,0.2379421221864952,0.0,0.37942122186495175
