,Fz,FT9,F4,F8,Fp2,AF7,PO8,AF8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.7013888888888888,0.2986111111111111,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0835030549898167,0.9164969450101833,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.4935064935064935,0.0,0.0,0.5064935064935064
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.05891238670694864,0.0,0.0,0.9410876132930514
