,Fz,FT9,F4,F8,Fp2,AF7,PO8,AF8
Fz,0.4255156608097785,0.226890756302521,0.0,0.0,0.0,0.0,0.34759358288770054,0.0
FT9,0.3370913190529876,0.38218714768883877,0.0,0.0,0.0,0.0,0.2807215332581736,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.6692708333333334,0.3307291666666667,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.29952830188679247,0.7004716981132075,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.36370967741935484,0.19919354838709677,0.0,0.0,0.0,0.0,0.43709677419354837,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
