,F3,Fp2,AF7,AF3,AFz,F5,F6,AF8
F3,0.46692357096981374,0.0,0.0,0.0,0.0,0.2609719546135731,0.2721044744166131,0.0
Fp2,0.0,0.4484652210644889,0.18403266685440722,0.10039425513939736,0.2131793860884258,0.0,0.0,0.053928470853280765
AF7,0.0,0.23392760669908158,0.476319106789123,0.09184224743381955,0.19791103907797586,0.0,0.0,0.0
AF3,0.0,0.13415326395458846,0.09687795648060549,0.567833491012299,0.14910122989593189,0.0,0.0,0.05203405865657521
AFz,0.0,0.21679125934445084,0.15799309948246118,0.11299597469810235,0.46262219666474985,0.0,0.0,0.049597469810235766
F5,0.22198001816530427,0.0,0.0,0.0,0.0,0.49318801089918257,0.2784741144414169,0.006357856494096276
F6,0.22715220081315185,0.0,0.0,0.0,0.0,0.2716987802722291,0.501149018914619,0.0
AF8,0.0,0.09889821615949633,0.0,0.0742392444910808,0.08945435466946484,0.008656873032528857,0.0,0.7287513116474291
