,TP9,FT10,Fp2,AF7,AF3,CPz,AF8,AF4
TP9,0.9088669950738916,0.0,0.0,0.0,0.0,0.0,0.09113300492610837,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5068493150684932,0.0,0.0,0.0,0.0,0.0,0.4931506849315068,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
