,TP9,FT10,Fp2,AF7,AF3,F6,AF8,AF4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.7961165048543689,0.0,0.0,0.0,0.0,0.20388349514563106,0.0
Fp2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.44329896907216493,0.0,0.0,0.0,0.0,0.5567010309278351,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
