,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1342281879194631,0.11409395973154363,0.087248322147651,0.14093959731543623,0.1342281879194631,0.10738255033557047,0.14093959731543623,0.14093959731543623
parsopercularis-lh,0.10650887573964497,0.2958579881656805,0.07692307692307693,0.10650887573964497,0.10650887573964497,0.09467455621301775,0.10650887573964497,0.10650887573964497
parstriangularis-rh,0.1206896551724138,0.1206896551724138,0.15517241379310345,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.1206896551724138
precentral-rh,0.13333333333333333,0.11333333333333333,0.08666666666666667,0.14666666666666667,0.13333333333333333,0.10666666666666667,0.14,0.14
rostralmiddlefrontal-lh,0.1342281879194631,0.11409395973154363,0.087248322147651,0.14093959731543623,0.1342281879194631,0.10738255033557047,0.14093959731543623,0.14093959731543623
rostralmiddlefrontal-rh,0.1297709923664122,0.1297709923664122,0.09923664122137404,0.1297709923664122,0.1297709923664122,0.12213740458015267,0.1297709923664122,0.1297709923664122
superiortemporal-lh,0.13333333333333333,0.11333333333333333,0.08666666666666667,0.14666666666666667,0.13333333333333333,0.10666666666666667,0.14,0.14
superiortemporal-rh,0.13333333333333333,0.11333333333333333,0.08666666666666667,0.14666666666666667,0.13333333333333333,0.10666666666666667,0.14,0.14
