,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.13215859030837004,0.1145374449339207,0.11013215859030837,0.1277533039647577,0.13656387665198239,0.13656387665198239,0.1277533039647577,0.1145374449339207
parsopercularis-lh,0.12562814070351758,0.1407035175879397,0.12060301507537688,0.1306532663316583,0.1306532663316583,0.1306532663316583,0.11557788944723618,0.10552763819095477
parstriangularis-rh,0.12560386473429952,0.12077294685990338,0.13526570048309178,0.13526570048309178,0.12560386473429952,0.12560386473429952,0.12077294685990338,0.1111111111111111
rostralmiddlefrontal-rh,0.13333333333333333,0.11555555555555555,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.12444444444444444,0.11555555555555555
superiorfrontal-rh,0.13333333333333333,0.11555555555555555,0.10666666666666667,0.12444444444444444,0.13777777777777778,0.13777777777777778,0.1288888888888889,0.11555555555555555
superiortemporal-lh,0.13333333333333333,0.11555555555555555,0.10666666666666667,0.12444444444444444,0.13777777777777778,0.13777777777777778,0.1288888888888889,0.11555555555555555
superiortemporal-rh,0.1336405529953917,0.10599078341013825,0.11059907834101383,0.12903225806451613,0.1336405529953917,0.1336405529953917,0.1336405529953917,0.11981566820276497
supramarginal-rh,0.12980769230769232,0.10576923076923077,0.11538461538461539,0.12980769230769232,0.12980769230769232,0.12980769230769232,0.1346153846153846,0.125
