,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.1386861313868613,0.12408759124087591,0.11678832116788321,0.13138686131386862,0.11678832116788321,0.12408759124087591,0.11678832116788321,0.13138686131386862
parsopercularis-lh,0.1323529411764706,0.125,0.11764705882352941,0.1323529411764706,0.11764705882352941,0.125,0.11764705882352941,0.1323529411764706
parstriangularis-rh,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12030075187969924,0.12781954887218044
rostralmiddlefrontal-rh,0.1386861313868613,0.12408759124087591,0.11678832116788321,0.13138686131386862,0.11678832116788321,0.12408759124087591,0.11678832116788321,0.13138686131386862
superiorfrontal-lh,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12030075187969924,0.12781954887218044
superiortemporal-lh,0.1323529411764706,0.125,0.11764705882352941,0.1323529411764706,0.11764705882352941,0.125,0.11764705882352941,0.1323529411764706
superiortemporal-rh,0.12781954887218044,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12030075187969924,0.12781954887218044
supramarginal-rh,0.1386861313868613,0.12408759124087591,0.11678832116788321,0.13138686131386862,0.11678832116788321,0.12408759124087591,0.11678832116788321,0.13138686131386862
