,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.4242135367016206,0.2430886558627264,0.0,0.08579599618684461,0.08007626310772165,0.0,0.11820781696854146,0.04861773117254528
frontalpole-rh,0.2514395393474088,0.3800383877159309,0.0,0.12667946257197696,0.04894433781190019,0.0,0.1343570057581574,0.05854126679462572
isthmuscingulate-rh,0.0,0.0,0.7016706443914081,0.0,0.057279236276849645,0.24105011933174225,0.0,0.0
medialorbitofrontal-lh,0.10795454545454546,0.15454545454545454,0.0,0.42954545454545456,0.038636363636363635,0.0,0.1625,0.10681818181818181
parahippocampal-lh,0.11958146487294469,0.07324364723467862,0.03139013452914798,0.04484304932735426,0.6278026905829597,0.02242152466367713,0.05680119581464873,0.02391629297458894
parahippocampal-rh,0.0,0.0,0.2562189054726368,0.0,0.03731343283582089,0.7064676616915423,0.0,0.0
rostralanteriorcingulate-rh,0.1514476614699332,0.16258351893095768,0.0,0.1403118040089087,0.0467706013363029,0.0,0.39643652561247217,0.10244988864142539
temporalpole-rh,0.07794117647058824,0.08970588235294118,0.0,0.14411764705882352,0.026470588235294117,0.0,0.12794117647058822,0.5338235294117647
