,cuneus-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,medialorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.13132911392405064,0.13449367088607594,0.125,0.12658227848101267,0.10917721518987342,0.13449367088607594,0.12974683544303797,0.10917721518987342
isthmuscingulate-rh,0.1291390728476821,0.1390728476821192,0.12251655629139073,0.12417218543046357,0.1076158940397351,0.13245033112582782,0.12748344370860928,0.11754966887417219
lateraloccipital-rh,0.12710566615620214,0.12404287901990811,0.13016845329249618,0.13169984686064318,0.11638591117917305,0.13016845329249618,0.1332312404287902,0.10719754977029096
lingual-rh,0.12844036697247707,0.12538226299694188,0.12844036697247707,0.12996941896024464,0.11467889908256881,0.13149847094801223,0.13302752293577982,0.10856269113149847
medialorbitofrontal-rh,0.12289562289562289,0.11952861952861953,0.13131313131313133,0.13131313131313133,0.132996632996633,0.12626262626262627,0.12962962962962962,0.10606060606060606
pericalcarine-lh,0.13015873015873017,0.1349206349206349,0.12380952380952381,0.1253968253968254,0.10952380952380952,0.13333333333333333,0.12857142857142856,0.11428571428571428
pericalcarine-rh,0.130568356374808,0.12903225806451613,0.1259600614439324,0.12749615975422426,0.11213517665130568,0.13517665130568357,0.130568356374808,0.10906298003072197
rostralanteriorcingulate-rh,0.12595419847328243,0.1297709923664122,0.12213740458015267,0.12404580152671756,0.1049618320610687,0.1297709923664122,0.12595419847328243,0.13740458015267176
