,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.4294117647058823,0.16470588235294117,0.0,0.11764705882352941,0.09411764705882353,0.0,0.09411764705882353,0.1
frontalpole-rh,0.22857142857142856,0.3904761904761905,0.0,0.3523809523809524,0.0,0.0,0.0,0.02857142857142857
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.14035087719298245,0.2894736842105263,0.0,0.5526315789473685,0.0,0.0,0.0,0.017543859649122806
parahippocampal-lh,0.25806451612903225,0.0,0.0,0.0,0.7419354838709677,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-rh,0.17475728155339806,0.019417475728155338,0.0,0.009708737864077669,0.0,0.0,0.5436893203883495,0.2524271844660194
temporalpole-rh,0.22666666666666666,0.06666666666666667,0.0,0.05333333333333334,0.0,0.0,0.30666666666666664,0.3466666666666667
