,frontalpole-lh,frontalpole-rh,fusiform-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.36106194690265486,0.17168141592920355,0.0,0.1752212389380531,0.1079646017699115,0.10088495575221239,0.0831858407079646,0.0
frontalpole-rh,0.23356009070294784,0.3945578231292517,0.0,0.35600907029478457,0.0,0.015873015873015872,0.0,0.0
fusiform-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.22448979591836735,0.35147392290249435,0.0,0.39909297052154197,0.0,0.024943310657596373,0.0,0.0
parahippocampal-rh,0.30092592592592593,0.0,0.0,0.0,0.4212962962962963,0.10648148148148148,0.1712962962962963,0.0
rostralanteriorcingulate-lh,0.1467065868263473,0.011976047904191617,0.0,0.02694610778443114,0.05688622754491018,0.4431137724550898,0.3143712574850299,0.0
rostralanteriorcingulate-rh,0.12951807228915663,0.0,0.0,0.0,0.09939759036144578,0.32228915662650603,0.44879518072289154,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
