,Fp1,Fz,T8,F8,Fp2,AF7,F2,FCz
Fp1,0.23728813559322035,0.0,0.2542372881355932,0.0,0.2542372881355932,0.2542372881355932,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.22727272727272727,0.0,0.25757575757575757,0.0,0.24242424242424243,0.2727272727272727,0.0,0.0
F8,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.23076923076923078,0.23076923076923078
Fp2,0.23809523809523808,0.0,0.25396825396825395,0.0,0.25396825396825395,0.25396825396825395,0.0,0.0
AF7,0.22388059701492538,0.0,0.2537313432835821,0.0,0.23880597014925373,0.2835820895522388,0.0,0.0
F2,0.0,0.0,0.0,0.4090909090909091,0.0,0.0,0.36363636363636365,0.22727272727272727
FCz,0.0,0.0,0.0,0.375,0.0,0.0,0.2916666666666667,0.3333333333333333
