,Fp1,FT9,T7,TP9,Fp2,AF7,AF3,TP7
Fp1,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
FT9,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.5294117647058824,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
AF7,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
AF3,0.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.8043478260869565,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
