,Fp1,FT9,T7,TP9,T8,Fp2,TP7,AF8
Fp1,0.44871794871794873,0.0,0.0,0.0,0.0,0.47435897435897434,0.0,0.07692307692307693
FT9,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.125,0.0,0.5,0.375,0.0,0.0,0.0
T8,0.0,0.125,0.0,0.5,0.375,0.0,0.0,0.0
Fp2,0.4235294117647059,0.0,0.0,0.0,0.0,0.5058823529411764,0.0,0.07058823529411765
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.34782608695652173,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.30434782608695654
