,Fp1,FT9,T7,TP9,Fp2,AF7,AFz,TP7
Fp1,0.4065934065934066,0.0,0.0,0.0,0.3626373626373626,0.0,0.23076923076923078,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3855421686746988,0.0,0.0,0.0,0.3614457831325301,0.0,0.25301204819277107,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.3442622950819672,0.0,0.0,0.0,0.3442622950819672,0.0,0.3114754098360656,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
