,Fz,FC5,Oz,O2,AFz,CP3,PO4,PO8
Fz,0.14564265817747712,0.14464783127735775,0.14325507361719061,0.0,0.13509749303621169,0.14484679665738162,0.14325507361719061,0.14325507361719061
FC5,0.14590392664939206,0.14570460434522622,0.1427147697827387,0.0,0.13434323300777357,0.14590392664939206,0.1427147697827387,0.1427147697827387
Oz,0.14054054054054055,0.13918918918918918,0.14691119691119692,0.0,0.14054054054054055,0.13938223938223937,0.14671814671814673,0.14671814671814673
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFz,0.13570019723865878,0.1341222879684418,0.14457593688362919,0.0,0.1629191321499014,0.13431952662721894,0.14418145956607495,0.14418145956607495
CP3,0.1455380315432222,0.1453383908963865,0.14294270313435817,0.0,0.13475743661409462,0.1455380315432222,0.14294270313435817,0.14294270313435817
PO4,0.14067632850241546,0.13932367149758454,0.1468599033816425,0.0,0.14028985507246378,0.13951690821256038,0.14666666666666667,0.14666666666666667
PO8,0.14067632850241546,0.13932367149758454,0.1468599033816425,0.0,0.14028985507246378,0.13951690821256038,0.14666666666666667,0.14666666666666667
