,C3,CP1,Oz,O2,AFz,POz,PO4,PO8
C3,0.1346153846153846,0.14423076923076922,0.14423076923076922,0.0,0.14423076923076922,0.14423076923076922,0.14423076923076922,0.14423076923076922
CP1,0.11811023622047244,0.14960629921259844,0.14173228346456693,0.0,0.15748031496062992,0.14960629921259844,0.14173228346456693,0.14173228346456693
Oz,0.125,0.15,0.14166666666666666,0.0,0.15,0.15,0.14166666666666666,0.14166666666666666
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.11538461538461539,0.15384615384615385,0.13846153846153847,0.0,0.16153846153846155,0.15384615384615385,0.13846153846153847,0.13846153846153847
POz,0.11811023622047244,0.14960629921259844,0.14173228346456693,0.0,0.15748031496062992,0.14960629921259844,0.14173228346456693,0.14173228346456693
PO4,0.125,0.15,0.14166666666666666,0.0,0.15,0.15,0.14166666666666666,0.14166666666666666
PO8,0.125,0.15,0.14166666666666666,0.0,0.15,0.15,0.14166666666666666,0.14166666666666666
