,Fz,FC5,Oz,O2,AFz,CP3,PO4,PO8
Fz,0.14655172413793102,0.14655172413793102,0.14224137931034483,0.0,0.13793103448275862,0.14224137931034483,0.14224137931034483,0.14224137931034483
FC5,0.14644351464435146,0.14644351464435146,0.14225941422594143,0.0,0.13807531380753138,0.14225941422594143,0.14225941422594143,0.14225941422594143
Oz,0.14655172413793102,0.14655172413793102,0.14224137931034483,0.0,0.13793103448275862,0.14224137931034483,0.14224137931034483,0.14224137931034483
O2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFz,0.1471861471861472,0.14285714285714285,0.14285714285714285,0.0,0.13852813852813853,0.14285714285714285,0.14285714285714285,0.14285714285714285
CP3,0.14644351464435146,0.14644351464435146,0.14225941422594143,0.0,0.13807531380753138,0.14225941422594143,0.14225941422594143,0.14225941422594143
PO4,0.14655172413793102,0.14655172413793102,0.14224137931034483,0.0,0.13793103448275862,0.14224137931034483,0.14224137931034483,0.14224137931034483
PO8,0.14655172413793102,0.14655172413793102,0.14224137931034483,0.0,0.13793103448275862,0.14224137931034483,0.14224137931034483,0.14224137931034483
