,Oz,O2,CP2,F8,AFz,POz,PO4,PO8
Oz,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.3448275862068966
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.36363636363636365
PO8,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.37142857142857144
